23.11.2006,1.28541,1.30427,1.28970
24.11.2006,1.28668,1.30562,1.29097
27.11.2006,1.28691,1.30573,1.29140
28.11.2006,1.29139,1.30977,1.29564
29.11.2006,1.29436,1.31183,1.29743
30.11.2006,1.29350,1.31037,1.29625
01.12.2006,1.29278,1.30708,1.29349
04.12.2006,1.29211,1.30741,1.29502
05.12.2006,1.29546,1.31358,1.30153
06.12.2006,1.29172,1.30648,1.29521
07.12.2006,1.29361,1.31027,1.29670
08.12.2006,1.30451,1.31133,1.29795
11.12.2006,1.29531,1.30893,1.29602
12.12.2006,1.30471,1.31387,1.30033
13.12.2006,1.30195,1.31707,1.30332
14.12.2006,1.30653,1.31904,1.30481
15.12.2006,1.30536,1.31810,1.30396
18.12.2006,1.30895,1.32238,1.30768
19.12.2006,1.31832,1.33290,1.31648
20.12.2006,1.31040,1.32388,1.31224
21.12.2006,1.31137,1.32770,1.31554
22.12.2006,1.31270,1.32976,1.31745
27.12.2006,1.32836,1.33374,1.32263
28.12.2006,1.32921,1.33533,1.32469
29.12.2006,1.32878,1.33469,1.32395
03.01.2007,1.33018,1.33547,1.32504
04.01.2007,1.33103,1.33632,1.32472
05.01.2007,1.33531,1.34063,1.32854
08.01.2007,1.34098,1.34843,1.33531
